rheaid	reactionEquation	compoundID_L	compoundID_R	compoundName_L	compoundName_R	direction
RHEA:21088	2-oxoglutarate + a (2R,3R)-dihydroflavonol + O2 = a flavonol + CO2 + H2O + succinate	CHEBI:138188	CHEBI:28802	a (2R,3R)-dihydroflavonol	a flavonol	L>R
RHEA:21092	12-hydroxydihydrochelirubine + S-adenosyl-L-methionine = dihydromacarpine + H(+) + S-adenosyl-L-homocysteine	CHEBI:15716	CHEBI:18029	12-hydroxydihydrochelirubine	dihydromacarpine	L>R
RHEA:21108	(S)-3-methyl-2-oxopentanoate + H(+) = 2-methylbutanal + CO2	CHEBI:35146	CHEBI:16182	(S)-3-methyl-2-oxopentanoate	2-methylbutanal	L>R
RHEA:21124	cytidine(72) in tRNA(Thr) + S-adenosyl-L-methionine = 5-methylcytidine(72) in tRNA(Thr) + H(+) + S-adenosyl-L-homocysteine	GENERIC:15878	GENERIC:15877	cytidine(72) in tRNA(Thr)	5-methylcytidine(72) in tRNA(Thr)	L>R
RHEA:21128	5alpha-cholesta-8,24-dien-3beta-ol + S-adenosyl-L-methionine = 24-methylene-5alpha-cholest-8-en-3beta-ol + H(+) + S-adenosyl-L-homocysteine	CHEBI:18252	CHEBI:17038	5alpha-cholesta-8,24-dien-3beta-ol	24-methylene-5alpha-cholest-8-en-3beta-ol	L>R
RHEA:21244	an 8-hydroxyfurocoumarin + S-adenosyl-L-methionine = an 8-methoxyfurocoumarin + H(+) + S-adenosyl-L-homocysteine	CHEBI:52025	CHEBI:52028	an 8-hydroxyfurocoumarin	an 8-methoxyfurocoumarin	L>R
RHEA:21280	H2O + 2 O2 + thiamine = H(+) + 2 H2O2 + thiamine acetate	CHEBI:18385	CHEBI:58438	thiamine	thiamine acetate	L>R
RHEA:21292	a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-4,5-bisphosphate) + ATP = a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3,4,5-trisphosphate) + ADP + H(+)	CHEBI:58456	CHEBI:57836	a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-4,5-bisphosphate)	a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3,4,5-trisphosphate)	L>R
RHEA:21304	ent-kaur-16-en-19-ol + O2 + reduced [NADPH--hemoprotein reductase] = ent-kaur-16-en-19-al + H(+) + 2 H2O + oxidized [NADPH--hemoprotein reductase]	CHEBI:15416	CHEBI:15418	ent-kaur-16-en-19-ol	ent-kaur-16-en-19-al	L>R
RHEA:21340	1,2-bis(4-hydroxy-3-methoxyphenyl)ethylene + O2 = 2 4-hydroxy-3-methoxybenzaldehyde	CHEBI:17501	CHEBI:18346	1,2-bis(4-hydroxy-3-methoxyphenyl)ethylene	4-hydroxy-3-methoxybenzaldehyde	L>R
RHEA:21352	3,4-dihydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione + O2 = (1E,2Z)-3-hydroxy-5,9,17-trioxo-4,5:9,10-disecoandrosta-1(10),2-dien-4-oate + H(+)	CHEBI:15896	CHEBI:63690	3,4-dihydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione	(1E,2Z)-3-hydroxy-5,9,17-trioxo-4,5:9,10-disecoandrosta-1(10),2-dien-4-oate	L>R
RHEA:21380	3,7,11,15-tetramethylhexadecanoate + ATP + CoA = AMP + diphosphate + phytanoyl-CoA	CHEBI:37257	CHEBI:57391	3,7,11,15-tetramethylhexadecanoate	phytanoyl-CoA	L>R
RHEA:21436	[translation elongation factor 2] + ATP = [translation elongation factor 2]-phosphate + ADP + H(+)	GENERIC:11268	GENERIC:11269	[translation elongation factor 2]	[translation elongation factor 2]-phosphate	L>R
RHEA:21440	a long-chain fatty aldehyde + H(+) + 2 NADPH + O2 = a long-chain alkane + formate + H2O + 2 NADP(+)	CHEBI:17176	CHEBI:83563	a long-chain fatty aldehyde	a long-chain alkane	L>R
RHEA:21452	a [peptide]-C-terminal glycine + 2 L-ascorbate + O2 = a [peptide]-C-terminal (2S)-2-hydroxyglycine + H2O + 2 monodehydro-L-ascorbate radical	GENERIC:13486	GENERIC:15321	a [peptide]-C-terminal glycine	a [peptide]-C-terminal (2S)-2-hydroxyglycine	L>R
RHEA:21456	(S)-tetrahydrocolumbamine + O2 + reduced [NADPH--hemoprotein reductase] = (S)-canadine + H(+) + 2 H2O + oxidized [NADPH--hemoprotein reductase]	CHEBI:17772	CHEBI:16592	(S)-tetrahydrocolumbamine	(S)-canadine	L>R
RHEA:21520	2 [Fe(III)-cytochrome b1] + formate = 2 [Fe(II)-cytochrome b1] + CO2 + H(+)	GENERIC:10436	GENERIC:10437	[Fe(III)-cytochrome b1]	[Fe(II)-cytochrome b1]	L>R
RHEA:21532	ATP + glutathione + glutathionylspermidine = ADP + H(+) + phosphate + trypanothione	CHEBI:57835	CHEBI:58290	glutathionylspermidine	trypanothione	L>R
RHEA:21556	[calmodulin]-L-lysine + S-adenosyl-L-methionine = [calmodulin]-N(6)-methyl-L-lysine + H(+) + S-adenosyl-L-homocysteine	GENERIC:11360	GENERIC:11361	[calmodulin]-L-lysine	[calmodulin]-N(6)-methyl-L-lysine	L>R
RHEA:21572	3-hydroxy-2-methyl-1H-quinolin-4-one + O2 = CO + H(+) + N-acetylanthranilate	CHEBI:29216	CHEBI:16803	3-hydroxy-2-methyl-1H-quinolin-4-one	N-acetylanthranilate	L>R
RHEA:21576	carnitine + H(+) = 2-methylcholine + CO2	CHEBI:17126	CHEBI:17059	carnitine	2-methylcholine	L>R
RHEA:21580	(2S)-2-acetolactate + H(+) = (R)-acetoin + CO2	CHEBI:58476	CHEBI:15686	(2S)-2-acetolactate	(R)-acetoin	L>R
RHEA:21608	isoliquiritigenin + S-adenosyl-L-methionine = 2'-O-methylisoliquiritigenin + S-adenosyl-L-homocysteine	CHEBI:77948	CHEBI:519567	isoliquiritigenin	2'-O-methylisoliquiritigenin	L>R
RHEA:21672	[protein]-C-terminal S-[(2E,6E)-farnesyl]-L-cysteine + S-adenosyl-L-methionine = [protein]-C-terminal S-[(2E,6E)-farnesyl]-L-cysteine methyl ester + S-adenosyl-L-homocysteine	GENERIC:12125	GENERIC:12126	[protein]-C-terminal S-[(2E,6E)-farnesyl]-L-cysteine	[protein]-C-terminal S-[(2E,6E)-farnesyl]-L-cysteine methyl ester	L>R
RHEA:21680	(2S)-2-hydroxyphytanate + O2 = 2-oxophytanate + H2O2	CHEBI:58398	CHEBI:58400	(2S)-2-hydroxyphytanate	2-oxophytanate	L>R
RHEA:21688	a polyvinyl alcohol + n O2 = an oxidized polyvinyl alcohol + n H2O2	POLYMER:12871	POLYMER:12870	a polyvinyl alcohol	an oxidized polyvinyl alcohol	L>R
RHEA:21696	N(6)-methyl-L-lysyl-[histone] + S-adenosyl-L-methionine = H(+) + N(6),N(6)-dimethyl-L-lysyl-[histone] + S-adenosyl-L-homocysteine	GENERIC:9846	GENERIC:15914	N(6)-methyl-L-lysyl-[histone]	N(6),N(6)-dimethyl-L-lysyl-[histone]	L>R
RHEA:21716	(6R)-L-erythro-5,6,7,8-tetrahydrobiopterin + (S)-mandelate + O2 = (6R)-L-erythro-6,7-dihydrobiopterin + (S)-4-hydroxymandelate + H2O	CHEBI:17756	CHEBI:43120,CHEBI:17210	(S)-mandelate	(6R)-L-erythro-6,7-dihydrobiopterin,(S)-4-hydroxymandelate	L>R
RHEA:21776	(25R)-3alpha,7alpha-dihydroxy-5beta-cholestan-26-oate + ATP + CoA = (25R)-3alpha,7alpha-dihydroxy-5beta-cholestan-26-oyl-CoA + AMP + diphosphate	CHEBI:58750	CHEBI:58752	(25R)-3alpha,7alpha-dihydroxy-5beta-cholestan-26-oate	(25R)-3alpha,7alpha-dihydroxy-5beta-cholestan-26-oyl-CoA	L>R
RHEA:21788	2-oxoglutarate + N(6),N(6)-dimethyl-L-lysyl(36)-[histone H3] + O2 = CO2 + formaldehyde + N(6)-methyl-L-lysyl(36)-[histone H3] + succinate	GENERIC:9787	GENERIC:9786	N(6),N(6)-dimethyl-L-lysyl(36)-[histone H3]	N(6)-methyl-L-lysyl(36)-[histone H3]	L>R
RHEA:21832	3',4',5-trihydroxy-3,7-dimethoxyflavone + S-adenosyl-L-methionine = 3',5-dihydroxy-3,4',7-trimethoxyflavone + H(+) + S-adenosyl-L-homocysteine	CHEBI:77710	CHEBI:77770	3',4',5-trihydroxy-3,7-dimethoxyflavone	3',5-dihydroxy-3,4',7-trimethoxyflavone	L>R
RHEA:21840	N(6),N(6)-dimethyl-L-lysyl-[histone] + S-adenosyl-L-methionine = H(+) + N(6),N(6),N(6)-trimethyl-L-lysyl-[histone] + S-adenosyl-L-homocysteine	GENERIC:15914	GENERIC:15915	N(6),N(6)-dimethyl-L-lysyl-[histone]	N(6),N(6),N(6)-trimethyl-L-lysyl-[histone]	L>R
RHEA:21872	L-arginyl-[cytochrome c] + S-adenosyl-L-methionine = H(+) + N(omega)-methyl-L-arginyl-[cytochrome c] + S-adenosyl-L-homocysteine	GENERIC:11272	GENERIC:11273	L-arginyl-[cytochrome c]	N(omega)-methyl-L-arginyl-[cytochrome c]	L>R
RHEA:21896	(R)-1-aminopropan-2-yl phosphate + adenosylcob(III)yrate + ATP = adenosylcob(III)inamide phosphate + ADP + H(+) + phosphate	CHEBI:58504,CHEBI:58563	CHEBI:58502	adenosylcob(III)yrate,(R)-1-aminopropan-2-yl phosphate	adenosylcob(III)inamide phosphate	L>R
RHEA:21944	ATP + D-cellobiose = 6-phospho-beta-D-glucosyl-(1->4)-D-glucose + ADP + H(+)	CHEBI:17057	CHEBI:58312	D-cellobiose	6-phospho-beta-D-glucosyl-(1->4)-D-glucose	L>R
RHEA:21972	precorrin-1 + S-adenosyl-L-methionine = precorrin-2 + S-adenosyl-L-homocysteine	CHEBI:58893	CHEBI:58827	precorrin-1	precorrin-2	L>R
RHEA:22004	[myosin light chain]-L-serine + ATP = [myosin light chain]-O-phospho-L-serine + ADP + H(+)	GENERIC:13684	GENERIC:13685	[myosin light chain]-L-serine	[myosin light chain]-O-phospho-L-serine	L>R
RHEA:22012	precorrin-4 + S-adenosyl-L-methionine = precorrin-5 + S-adenosyl-L-homocysteine	CHEBI:57769	CHEBI:77871	precorrin-4	precorrin-5	L>R
RHEA:22020	ATP + H2O + molybdate(out) = ADP + H(+) + molybdate(in) + phosphate	CHEBI:36264	CHEBI:36264	molybdate	molybdate	L>R
RHEA:22060	[sulfur carrier]-SH + dethiobiotin + 2 reduced [2Fe-2S]-[ferredoxin] + 2 S-adenosyl-L-methionine = 2 5'-deoxyadenosine + [sulfur carrier]-H + biotin + 2 L-methionine + 2 oxidized [2Fe-2S]-[ferredoxin]	CHEBI:57861,GENERIC:14737	GENERIC:14739	dethiobiotin,[sulfur carrier]-SH	[sulfur carrier]-H	L>R
RHEA:22072	ATP + L-ribulose = ADP + H(+) + L-ribulose 5-phosphate	CHEBI:16880	CHEBI:58226	L-ribulose	L-ribulose 5-phosphate	L>R
RHEA:22080	H(+) + NADH + O2 + quinolin-2-ol = H2O + NAD(+) + quinoline-2,8-diol	CHEBI:16365	CHEBI:17715	quinolin-2-ol	quinoline-2,8-diol	L>R
RHEA:22136	7(1)-hydroxychlorophyllide a + H(+) + NADPH + O2 = chlorophyllide b + 2 H2O + NADP(+)	CHEBI:83357	CHEBI:83356	7(1)-hydroxychlorophyllide a	chlorophyllide b	L>R
RHEA:22176	leukotriene B4 + O2 + reduced [NADPH--hemoprotein reductase] = 20-hydroxy-leukotriene B4 + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]	CHEBI:57461	CHEBI:57460	leukotriene B4	20-hydroxy-leukotriene B4	L>R
RHEA:22180	(S)-norreticuline + S-adenosyl-L-methionine = (S)-norcodamine + H(+) + S-adenosyl-L-homocysteine	CHEBI:143273	CHEBI:143271	(S)-norreticuline	(S)-norcodamine	L>R
RHEA:22200	S-adenosyl-L-methionine + trans-aconitate = (E)-2-(methoxycarbonylmethyl)but-2-enedioate + S-adenosyl-L-homocysteine	CHEBI:15708	CHEBI:57469	trans-aconitate	(E)-2-(methoxycarbonylmethyl)but-2-enedioate	L>R
RHEA:22204	3-hydroxyphenylacetate + H(+) + NADPH + O2 = H2O + homogentisate + NADP(+)	CHEBI:58149	CHEBI:16169	3-hydroxyphenylacetate	homogentisate	L>R
RHEA:22208	3-hydroxyphenylacetate + H(+) + NADH + O2 = H2O + homogentisate + NAD(+)	CHEBI:58149	CHEBI:16169	3-hydroxyphenylacetate	homogentisate	L>R
RHEA:22216	(E)-caffeate + O2 = 3-(2-carboxyethenyl)-cis,cis-muconate + 2 H(+)	CHEBI:57770	CHEBI:57713	(E)-caffeate	3-(2-carboxyethenyl)-cis,cis-muconate	L>R
RHEA:22224	3 H(+) + 3 malonyl-CoA + N-methylanthraniloyl-CoA = 1,3-dihydroxy-N-methylacridone + 3 CO2 + 4 CoA + H2O	CHEBI:58630	CHEBI:30306	N-methylanthraniloyl-CoA	1,3-dihydroxy-N-methylacridone	L>R
RHEA:22268	ATP + streptomycin = ADP + H(+) + streptomycin 6-phosphate	CHEBI:58007	CHEBI:57787	streptomycin	streptomycin 6-phosphate	L>R
RHEA:22272	(20S)-protopanaxadiol + O2 + reduced [NADPH--hemoprotein reductase] = (20S)-protopanaxatriol + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]	CHEBI:75950	CHEBI:75951	(20S)-protopanaxadiol	(20S)-protopanaxatriol	L>R
RHEA:22280	O-demethylpuromycin + S-adenosyl-L-methionine = H(+) + puromycin + S-adenosyl-L-homocysteine	CHEBI:58037	CHEBI:60255	O-demethylpuromycin	puromycin	L>R
RHEA:22312	ATP + S-methyl-5-thio-D-ribose = ADP + H(+) + S-methyl-5-thio-alpha-D-ribose 1-phosphate	CHEBI:16895	CHEBI:58533	S-methyl-5-thio-D-ribose	S-methyl-5-thio-alpha-D-ribose 1-phosphate	L>R
RHEA:22428	N-[(5S)-5-amino-5-carboxypentanoyl]-L-cysteinyl-D-valine + O2 = 2 H2O + isopenicillin N	CHEBI:58572	CHEBI:58399	N-[(5S)-5-amino-5-carboxypentanoyl]-L-cysteinyl-D-valine	isopenicillin N	L>R
RHEA:22448	ATP + pseudouridine = ADP + H(+) + psi-UMP	CHEBI:17802	CHEBI:58380	pseudouridine	psi-UMP	L>R
RHEA:22472	(R)-pantetheine + ATP = ADP + D-pantetheine 4'-phosphate + H(+)	CHEBI:16753	CHEBI:61723	(R)-pantetheine	D-pantetheine 4'-phosphate	L>R
RHEA:22516	ATP + taurocyamine = ADP + H(+) + N-phosphotaurocyamine	CHEBI:58064	CHEBI:57838	taurocyamine	N-phosphotaurocyamine	L>R
RHEA:22520	all-trans-retinal + H2O + O2 = all-trans-retinoate + H(+) + H2O2	CHEBI:17898	CHEBI:35291	all-trans-retinal	all-trans-retinoate	L>R
RHEA:22536	(S)-tetrahydrocolumbamine + S-adenosyl-L-methionine = H(+) + S-adenosyl-L-homocysteine + tetrahydropalmatine	CHEBI:17772	CHEBI:16563	(S)-tetrahydrocolumbamine	tetrahydropalmatine	L>R
RHEA:22540	5'-dehydroadenosine + H2O + O2 = 9-riburonosyladenine + H(+) + H2O2	CHEBI:1958	CHEBI:57605	5'-dehydroadenosine	9-riburonosyladenine	L>R
RHEA:22616	2 H(+) + O2 + 2 sulochrin = 2 (2R)-bisdechlorogeodin + 2 H2O	CHEBI:77639	CHEBI:15391	sulochrin	(2R)-bisdechlorogeodin	L>R
RHEA:22628	5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate + ATP + L-aspartate = (2S)-2-[5-amino-1-(5-phospho-beta-D-ribosyl)imidazole-4-carboxamido]succinate + ADP + 2 H(+) + phosphate	CHEBI:77657	CHEBI:58443	5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate	(2S)-2-[5-amino-1-(5-phospho-beta-D-ribosyl)imidazole-4-carboxamido]succinate	L>R
RHEA:22644	O2 + protopine + reduced [NADPH--hemoprotein reductase] = 6-hydroxyprotopine + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]	CHEBI:16415	CHEBI:17104	protopine	6-hydroxyprotopine	L>R
RHEA:22684	4-amino-L-phenylalanyl-[peptidyl-carrier protein] + AH2 + O2 = (2R)-2-(4-aminophenyl)-L-seryl-[peptidyl-carrier protein] + A + H2O	GENERIC:15237	GENERIC:15238	4-amino-L-phenylalanyl-[peptidyl-carrier protein]	(2R)-2-(4-aminophenyl)-L-seryl-[peptidyl-carrier protein]	L>R
RHEA:22692	3-hydroxybenzoate + H(+) + NADH + O2 = 2,5-dihydroxybenzoate + H2O + NAD(+)	CHEBI:16193	CHEBI:58044	3-hydroxybenzoate	2,5-dihydroxybenzoate	L>R
RHEA:22700	gibberellin A12 aldehyde + O2 + reduced [NADPH--hemoprotein reductase] = gibberellin A12 + 2 H(+) + H2O + oxidized [NADPH--hemoprotein reductase]	CHEBI:57432	CHEBI:58627	gibberellin A12 aldehyde	gibberellin A12	L>R
RHEA:22732	4-hydroxyphenylacetate + H(+) = 4-methylphenol + CO2	CHEBI:48999	CHEBI:17847	4-hydroxyphenylacetate	4-methylphenol	L>R
RHEA:22740	ATP + D-hexose = ADP + D-hexose 6-phosphate + H(+)	CHEBI:4194	CHEBI:61567	D-hexose	D-hexose 6-phosphate	L>R
RHEA:22744	a 5'-end (N(7)-methyl 5'-triphosphoguanosine)-(2'-O-methyladenosine) in mRNA + S-adenosyl-L-methionine = a 5'-end (N(7)-methyl 5'-triphosphoguanosine)-(N(6),2'-O-dimethyladenosine) in mRNA + H(+) + S-adenosyl-L-homocysteine	GENERIC:11518	GENERIC:11519	a 5'-end (N(7)-methyl 5'-triphosphoguanosine)-(2'-O-methyladenosine) in mRNA	a 5'-end (N(7)-methyl 5'-triphosphoguanosine)-(N(6),2'-O-dimethyladenosine) in mRNA	L>R
RHEA:22756	a long-chain primary fatty alcohol + O2 = a long-chain fatty aldehyde + H2O2	CHEBI:77396	CHEBI:17176	a long-chain primary fatty alcohol	a long-chain fatty aldehyde	L>R
RHEA:22760	Cypridina luciferin + O2 = CO2 + hnu + oxidized Cypridina luciferin	CHEBI:58006	CHEBI:58059	Cypridina luciferin	oxidized Cypridina luciferin	L>R
RHEA:22796	ATP + D-hamamelose = ADP + D-hamamelose 2'-phosphate + H(+)	CHEBI:18004	CHEBI:57828	D-hamamelose	D-hamamelose 2'-phosphate	L>R
RHEA:22808	6-hydroxynicotinate + H2O + O2 = 2,6-dihydroxynicotinate + H2O2	CHEBI:57664	CHEBI:58780	6-hydroxynicotinate	2,6-dihydroxynicotinate	L>R
RHEA:22836	a fatty acyl-[ACP] + H(+) + malonyl-[ACP] = a 3-oxoacyl-[ACP] + CO2 + holo-[ACP]	GENERIC:14125	GENERIC:9916	a fatty acyl-[ACP]	a 3-oxoacyl-[ACP]	L>R
RHEA:22844	(6aS,11aS)-4-dimethylallyl-3,6a,9-trihydroxypterocarpan + O2 + reduced [NADPH--hemoprotein reductase] = glyceollin I + H(+) + 2 H2O + oxidized [NADPH--hemoprotein reductase]	CHEBI:50036	CHEBI:16470	(6aS,11aS)-4-dimethylallyl-3,6a,9-trihydroxypterocarpan	glyceollin I	L>R
RHEA:22860	ATP + H(+) + nicotinate beta-D-ribonucleotide = deamido-NAD(+) + diphosphate	CHEBI:57502	CHEBI:58437	nicotinate beta-D-ribonucleotide	deamido-NAD(+)	L>R
RHEA:22872	2-oxoglutarate + L-prolyl-[procollagen] + O2 = CO2 + succinate + trans-3-hydroxy-L-prolyl-[procollagen]	GENERIC:11676	GENERIC:11678	L-prolyl-[procollagen]	trans-3-hydroxy-L-prolyl-[procollagen]	L>R
RHEA:22904	ent-7alpha-hydroxykaur-16-en-19-oate + O2 + reduced [NADPH--hemoprotein reductase] = gibberellin A12 aldehyde + H(+) + 2 H2O + oxidized [NADPH--hemoprotein reductase]	CHEBI:57298	CHEBI:57432	ent-7alpha-hydroxykaur-16-en-19-oate	gibberellin A12 aldehyde	L>R
RHEA:22916	4'-hydroxyacetophenone + H(+) + NADPH + O2 = 4-acetoxyphenol + H2O + NADP(+)	CHEBI:28032	CHEBI:31128	4'-hydroxyacetophenone	4-acetoxyphenol	L>R
RHEA:22952	O2 + octanedioyl-CoA = (2E)-octenedioyl-CoA + H2O2	CHEBI:76317	CHEBI:76330	octanedioyl-CoA	(2E)-octenedioyl-CoA	L>R
RHEA:22956	1-(1,2-saturated alkyl)-2-acyl-sn-glycero-3-phosphoethanolamine + AH2 + O2 = 1-O-(1Z-alkenyl)-2-acyl-sn-glycero-3-phosphoethanolamine + A + 2 H2O	CHEBI:75028	CHEBI:77290	1-(1,2-saturated alkyl)-2-acyl-sn-glycero-3-phosphoethanolamine	1-O-(1Z-alkenyl)-2-acyl-sn-glycero-3-phosphoethanolamine	L>R
RHEA:22960	formononetin + O2 + reduced [NADPH--hemoprotein reductase] = calycosin + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]	CHEBI:77688	CHEBI:77992	formononetin	calycosin	L>R
RHEA:22976	(25R)-3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-26-oate + ATP + CoA = (25R)-3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-26-oyl-CoA + AMP + diphosphate	CHEBI:58734	CHEBI:58677	(25R)-3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-26-oate	(25R)-3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-26-oyl-CoA	L>R
RHEA:23032	2-(formamido)-N(1)-(5-phospho-D-ribosyl)acetamidine + ATP = 5-amino-1-(5-phospho-beta-D-ribosyl)imidazole + ADP + H(+) + phosphate	CHEBI:58478	CHEBI:137981	2-(formamido)-N(1)-(5-phospho-D-ribosyl)acetamidine	5-amino-1-(5-phospho-beta-D-ribosyl)imidazole	L>R
RHEA:23044	H(+) + N,N-dihydroxy-L-tyrosine = (E)-4-hydroxyphenylacetaldehyde oxime + CO2 + H2O	CHEBI:57270	CHEBI:15666	N,N-dihydroxy-L-tyrosine	(E)-4-hydroxyphenylacetaldehyde oxime	L>R
RHEA:23052	[pyruvate dehydrogenase E1 alpha subunit]-L-serine + ATP = [pyruvate dehydrogenase E1 alpha subunit]-O-phospho-L-serine + ADP + H(+)	GENERIC:13689	GENERIC:13690	[pyruvate dehydrogenase E1 alpha subunit]-L-serine	[pyruvate dehydrogenase E1 alpha subunit]-O-phospho-L-serine	L>R
RHEA:23060	a (2R,3S)-2-alkyl-3-hydroxyalkanoate + ATP = a cis-3-alkyl-4-alkyloxetan-2-one + AMP + diphosphate	CHEBI:138340	CHEBI:138483	a (2R,3S)-2-alkyl-3-hydroxyalkanoate	a cis-3-alkyl-4-alkyloxetan-2-one	L>R
RHEA:23088	ATP + O-alkylglycerone = 1-O-alkylglycerone 3-phosphate + ADP + H(+)	CHEBI:17567	CHEBI:73315	O-alkylglycerone	1-O-alkylglycerone 3-phosphate	L>R
RHEA:23096	4-amino-5-hydroxymethyl-2-methylpyrimidine + ATP = 4-amino-2-methyl-5-(phosphooxymethyl)pyrimidine + ADP + H(+)	CHEBI:16892	CHEBI:58354	4-amino-5-hydroxymethyl-2-methylpyrimidine	4-amino-2-methyl-5-(phosphooxymethyl)pyrimidine	L>R
RHEA:23100	ATP + dAMP = ADP + dADP	CHEBI:58245	CHEBI:57667	dAMP	dADP	L>R
RHEA:23112	6-methylsalicylate + H(+) = 3-methylphenol + CO2	CHEBI:36658	CHEBI:17231	6-methylsalicylate	3-methylphenol	L>R
RHEA:23120	a dipeptide(out) + ATP + H2O = a dipeptide(in) + ADP + H(+) + phosphate	CHEBI:90799	CHEBI:90799	a dipeptide	a dipeptide	L>R
RHEA:23128	4-hydroxybutanoate + ATP + CoA = 4-hydroxybutanoyl-CoA + AMP + diphosphate	CHEBI:16724	CHEBI:58574	4-hydroxybutanoate	4-hydroxybutanoyl-CoA	L>R
RHEA:23136	a primary amine + S-adenosyl-L-methionine = a methylated primary amine + H(+) + S-adenosyl-L-homocysteine	CHEBI:65296	CHEBI:131823	a primary amine	a methylated primary amine	L>R
RHEA:23172	[3-hydroxy-3-methylglutaryl-coenzyme A reductase]-L-serine + ATP = [3-hydroxy-3-methylglutaryl-coenzyme A reductase]-O-phospho-L-serine + ADP + H(+)	GENERIC:13692	GENERIC:13693	[3-hydroxy-3-methylglutaryl-coenzyme A reductase]-L-serine	[3-hydroxy-3-methylglutaryl-coenzyme A reductase]-O-phospho-L-serine	L>R
RHEA:23180	a secondary alcohol + O2 = a ketone + H2O2	CHEBI:35681	CHEBI:17087	a secondary alcohol	a ketone	L>R
RHEA:23196	3 ATP + H2O + L-2-aminoadipate + L-cysteine + L-valine = 3 AMP + 3 diphosphate + 3 H(+) + N-[(5S)-5-amino-5-carboxypentanoyl]-L-cysteinyl-D-valine	CHEBI:58672	CHEBI:58572	L-2-aminoadipate	N-[(5S)-5-amino-5-carboxypentanoyl]-L-cysteinyl-D-valine	L>R
RHEA:23220	4-chlorobenzoate + ATP + CoA = 4-chlorobenzoyl-CoA + AMP + diphosphate	CHEBI:17861	CHEBI:57354	4-chlorobenzoate	4-chlorobenzoyl-CoA	L>R
RHEA:23256	adenosylcob(III)yrinate a,c-diamide + 4 ATP + 4 H2O + 4 L-glutamine = adenosylcob(III)yrate + 4 ADP + 4 H(+) + 4 L-glutamate + 4 phosphate	CHEBI:58503	CHEBI:58504	adenosylcob(III)yrinate a,c-diamide	adenosylcob(III)yrate	L>R
RHEA:23292	ATP + L-lombricine = ADP + H(+) + N-phospho-L-lombricine	CHEBI:57825	CHEBI:58356	L-lombricine	N-phospho-L-lombricine	L>R
RHEA:23316	2'-deoxyuridine + 2-oxoglutarate + O2 = 2-deoxy-D-ribono-1,4-lactone + CO2 + succinate + uracil	CHEBI:16450	CHEBI:17281	2'-deoxyuridine	2-deoxy-D-ribono-1,4-lactone	L>R
RHEA:23328	a 9-cis-epoxycarotenoid + O2 = 2-cis,4-trans-xanthoxin + a 12'-apo-carotenal	CHEBI:51973	CHEBI:51972,CHEBI:32304	a 9-cis-epoxycarotenoid	a 12'-apo-carotenal,2-cis,4-trans-xanthoxin	L>R
RHEA:23348	(R)-2-(carboxymethyl)-5-oxo-2,5-dihydro-2-furoate + H(+) = (4,5-dihydro-5-oxofuran-2-yl)-acetate + CO2	CHEBI:58771	CHEBI:58425	(R)-2-(carboxymethyl)-5-oxo-2,5-dihydro-2-furoate	(4,5-dihydro-5-oxofuran-2-yl)-acetate	L>R
RHEA:23356	[rhodopsin]-L-serine + ATP = [rhodopsin]-O-phospho-L-serine + ADP + H(+)	GENERIC:14594	GENERIC:14595	[rhodopsin]-L-serine	[rhodopsin]-O-phospho-L-serine	L>R
RHEA:23368	H(+) + phenylglyoxylate = benzaldehyde + CO2	CHEBI:36656	CHEBI:17169	phenylglyoxylate	benzaldehyde	L>R
RHEA:23372	ATP + L-alanine + UDP-N-acetyl-alpha-D-muramate = ADP + H(+) + phosphate + UDP-N-acetyl-alpha-D-muramoyl-L-alanine	CHEBI:70757	CHEBI:83898	UDP-N-acetyl-alpha-D-muramate	UDP-N-acetyl-alpha-D-muramoyl-L-alanine	L>R
RHEA:23388	ATP + hygromycin B = 7''-O-phosphohygromycin B + ADP + H(+)	CHEBI:57971	CHEBI:57929	hygromycin B	7''-O-phosphohygromycin B	L>R
RHEA:23400	7,8-dihydroxykynurenate + O2 = 5-(3-carboxy-3-oxoprop-1-en-1-yl)-4,6-dihydroxypyridine-2-carboxylate + H(+)	CHEBI:58171	CHEBI:57859	7,8-dihydroxykynurenate	5-(3-carboxy-3-oxoprop-1-en-1-yl)-4,6-dihydroxypyridine-2-carboxylate	L>R
