rheaid	reactionEquation	compoundID_L	compoundID_R	compoundName_L	compoundName_R	direction
RHEA:24608	5-dehydro-4-deoxy-D-glucarate + H(+) = 2,5-dioxopentanoate + CO2 + H2O	CHEBI:42819	CHEBI:58136	5-dehydro-4-deoxy-D-glucarate	2,5-dioxopentanoate	L>R
RHEA:24624	ATP + L-threonine + tRNA(Thr) = AMP + diphosphate + H(+) + L-threonyl-tRNA(Thr)	GENERIC:9670	GENERIC:9704	tRNA(Thr)	L-threonyl-tRNA(Thr)	L>R
RHEA:24722	H(+) + L-methionyl(44)-[F-actin] + NADPH + O2 = H2O + L-methionyl(44)-(R)-S-oxide-[F-actin] + NADP(+)	GENERIC:12463	GENERIC:12465	L-methionyl(44)-[F-actin]	L-methionyl(44)-(R)-S-oxide-[F-actin]	L>R
RHEA:24726	N-demethylindolmycin + S-adenosyl-L-methionine = H(+) + indolmycin + S-adenosyl-L-homocysteine	CHEBI:91178	CHEBI:91179	N-demethylindolmycin	indolmycin	L>R
RHEA:24756	H(+) + NADPH + O2 + pheophorbide a = NADP(+) + red chlorophyll catabolite	CHEBI:58687	CHEBI:58716	pheophorbide a	red chlorophyll catabolite	L>R
RHEA:24780	C-13(2)-carboxypyropheophorbide a + H(+) = CO2 + pyropheophorbide a	CHEBI:58743	CHEBI:58742	C-13(2)-carboxypyropheophorbide a	pyropheophorbide a	L>R
RHEA:24785	3-(3-hydroxyphenyl)propanoate + H(+) + NADH + O2 = 3-(2,3-dihydroxyphenyl)propanoate + H2O + NAD(+)	CHEBI:57277	CHEBI:46951	3-(3-hydroxyphenyl)propanoate	3-(2,3-dihydroxyphenyl)propanoate	L>R
RHEA:24829	ATP + formate + N(1)-(5-phospho-D-ribosyl)glycinamide = ADP + H(+) + N(2)-formyl-N(1)-(5-phospho-D-ribosyl)glycinamide + phosphate	CHEBI:58457	CHEBI:58426	N(1)-(5-phospho-D-ribosyl)glycinamide	N(2)-formyl-N(1)-(5-phospho-D-ribosyl)glycinamide	L>R
RHEA:24840	5-amino-1-(5-phospho-beta-D-ribosyl)imidazole + S-adenosyl-L-methionine = 4-amino-2-methyl-5-(phosphooxymethyl)pyrimidine + 5'-deoxyadenosine + CO + formate + 3 H(+) + L-methionine	CHEBI:137981	CHEBI:58354	5-amino-1-(5-phospho-beta-D-ribosyl)imidazole	4-amino-2-methyl-5-(phosphooxymethyl)pyrimidine	L>R
RHEA:24865	(3R)-3-hydroxy-16-methoxy-2,3-dihydrotabersonine + 2-oxoglutarate + O2 = 4-O-deacetyl-16-O-demethylvindoline + CO2 + succinate	CHEBI:58485	CHEBI:57657	(3R)-3-hydroxy-16-methoxy-2,3-dihydrotabersonine	4-O-deacetyl-16-O-demethylvindoline	L>R
RHEA:24894	5-hydroxyxanthotoxin + S-adenosyl-L-methionine = isopimpinellin + S-adenosyl-L-homocysteine	CHEBI:78326	CHEBI:28853	5-hydroxyxanthotoxin	isopimpinellin	L>R
RHEA:24952	1,6-anhydro-N-acetyl-beta-muramate + ATP + H2O = ADP + H(+) + N-acetyl-D-muramate 6-phosphate	CHEBI:58690	CHEBI:58722	1,6-anhydro-N-acetyl-beta-muramate	N-acetyl-D-muramate 6-phosphate	L>R
RHEA:24960	apo-[aequorin] + 3 Ca(2+) + coelenterazine + O2 = [excited state blue fluorescent protein] + CO2	CHEBI:29108,CHEBI:2311,GENERIC:14802	GENERIC:14805	Ca(2+),coelenterazine,apo-[aequorin]	[excited state blue fluorescent protein]	L>R
RHEA:24964	calcitriol + 2 H(+) + O2 + 2 reduced [adrenodoxin] = calcitetrol + H2O + 2 oxidized [adrenodoxin]	CHEBI:17823	CHEBI:47799	calcitriol	calcitetrol	L>R
RHEA:24968	calcidiol + 2 H(+) + O2 + 2 reduced [adrenodoxin] = H2O + 2 oxidized [adrenodoxin] + secalciferol	CHEBI:17933	CHEBI:28818	calcidiol	secalciferol	L>R
RHEA:24972	calcitetrol + 2 H(+) + O2 + 2 reduced [adrenodoxin] = (1S)-1,25-dihydroxy-24-oxocalciol + 2 H2O + 2 oxidized [adrenodoxin]	CHEBI:47799	CHEBI:47812	calcitetrol	(1S)-1,25-dihydroxy-24-oxocalciol	L>R
RHEA:24976	(1S)-1,25-dihydroxy-24-oxocalciol + 2 H(+) + O2 + 2 reduced [adrenodoxin] = (1S)-1,23,25-trihydroxy-24-oxocalciol + H2O + 2 oxidized [adrenodoxin]	CHEBI:47812	CHEBI:47813	(1S)-1,25-dihydroxy-24-oxocalciol	(1S)-1,23,25-trihydroxy-24-oxocalciol	L>R
RHEA:24980	3-hydroxy-4-methylanthranilate + ATP + H(+) = 3-hydroxy-4-methylanthranilyl-5'-AMP + diphosphate	CHEBI:36558	CHEBI:91232	3-hydroxy-4-methylanthranilate	3-hydroxy-4-methylanthranilyl-5'-AMP	L>R
RHEA:24984	(1S)-1,23-dihydroxy-24,25,26,27-tetranorcalciol + 2 H(+) + O2 + 2 reduced [adrenodoxin] = (1S)-1-hydroxy-23-oxo-24,25,26,27-tetranorcalciol + 2 H2O + 2 oxidized [adrenodoxin]	CHEBI:47818	CHEBI:47820	(1S)-1,23-dihydroxy-24,25,26,27-tetranorcalciol	(1S)-1-hydroxy-23-oxo-24,25,26,27-tetranorcalciol	L>R
RHEA:24988	(1S)-1-hydroxy-23-oxo-24,25,26,27-tetranorcalciol + H(+) + O2 + 2 reduced [adrenodoxin] = calcitroate + H2O + 2 oxidized [adrenodoxin]	CHEBI:47820	CHEBI:58715	(1S)-1-hydroxy-23-oxo-24,25,26,27-tetranorcalciol	calcitroate	L>R
RHEA:24996	N-hydroxy-L-phenylalanine + O2 + reduced [NADPH--hemoprotein reductase] = H(+) + H2O + N,N-dihydroxy-L-phenylalanine + oxidized [NADPH--hemoprotein reductase]	CHEBI:58726	CHEBI:58727	N-hydroxy-L-phenylalanine	N,N-dihydroxy-L-phenylalanine	L>R
RHEA:25000	H(+) + N,N-dihydroxy-L-phenylalanine = (E)-phenylacetaldehyde oxime + CO2 + H2O	CHEBI:58727	CHEBI:47793	N,N-dihydroxy-L-phenylalanine	(E)-phenylacetaldehyde oxime	L>R
RHEA:25009	N-hydroxy-L-tryptophan + O2 + reduced [NADPH--hemoprotein reductase] = H(+) + H2O + N,N-dihydroxy-L-tryptophan + oxidized [NADPH--hemoprotein reductase]	CHEBI:58728	CHEBI:58729	N-hydroxy-L-tryptophan	N,N-dihydroxy-L-tryptophan	L>R
RHEA:25013	H(+) + N,N-dihydroxy-L-tryptophan = (E)-(indol-3-yl)acetaldehyde oxime + CO2 + H2O	CHEBI:58729	CHEBI:17545	N,N-dihydroxy-L-tryptophan	(E)-(indol-3-yl)acetaldehyde oxime	L>R
RHEA:25037	ATP + L-seryl-tRNA(Sec) = ADP + O-phospho-L-seryl-tRNA(Sec)	GENERIC:9742	GENERIC:9947	L-seryl-tRNA(Sec)	O-phospho-L-seryl-tRNA(Sec)	L>R
RHEA:25050	3-coumarate + H(+) + NADH + O2 = (2E)-3-(2,3-dihydroxyphenyl)prop-2-enoate + H2O + NAD(+)	CHEBI:47927	CHEBI:58642	3-coumarate	(2E)-3-(2,3-dihydroxyphenyl)prop-2-enoate	L>R
RHEA:25054	(2E)-3-(2,3-dihydroxyphenyl)prop-2-enoate + O2 = (2Z,4E,7E)-2-hydroxy-6-oxonona-2,4,7-trienedioate + H(+)	CHEBI:58642	CHEBI:66888	(2E)-3-(2,3-dihydroxyphenyl)prop-2-enoate	(2Z,4E,7E)-2-hydroxy-6-oxonona-2,4,7-trienedioate	L>R
RHEA:25058	H(+) + NADH + O2 + trans-cinnamate = (2E)-3-(cis-5,6-dihydroxycyclohexa-1,3-dien-1-yl)prop-2-enoate + NAD(+)	CHEBI:15669	CHEBI:61451	trans-cinnamate	(2E)-3-(cis-5,6-dihydroxycyclohexa-1,3-dien-1-yl)prop-2-enoate	L>R
RHEA:25070	3-hydroxybenzoate + ATP + CoA = 3-hydroxybenzoyl-CoA + AMP + diphosphate	CHEBI:16193	CHEBI:57342	3-hydroxybenzoate	3-hydroxybenzoyl-CoA	L>R
RHEA:25078	(2S)-2-isopropyl-3-oxosuccinate + H(+) = 4-methyl-2-oxopentanoate + CO2	CHEBI:17214	CHEBI:17865	(2S)-2-isopropyl-3-oxosuccinate	4-methyl-2-oxopentanoate	L>R
RHEA:25094	ATP + dCMP = ADP + dCDP	CHEBI:57566	CHEBI:58593	dCMP	dCDP	L>R
RHEA:25104	ATP + pyridoxamine = ADP + H(+) + pyridoxamine 5'-phosphate	CHEBI:57761	CHEBI:58451	pyridoxamine	pyridoxamine 5'-phosphate	L>R
RHEA:25108	ATP + pyridoxine = ADP + H(+) + pyridoxine 5'-phosphate	CHEBI:16709	CHEBI:58589	pyridoxine	pyridoxine 5'-phosphate	L>R
RHEA:25139	(2S)-2-amino-3-oxo-4-(phosphooxy)butanoate + H(+) = 3-amino-2-oxopropyl phosphate + CO2	CHEBI:77851	CHEBI:57279	(2S)-2-amino-3-oxo-4-(phosphooxy)butanoate	3-amino-2-oxopropyl phosphate	L>R
RHEA:25156	(R)-4'-phosphopantothenate + ATP + L-cysteine = AMP + diphosphate + H(+) + N-[(R)-4-phosphopantothenoyl]-L-cysteine	CHEBI:10986	CHEBI:59458	(R)-4'-phosphopantothenate	N-[(R)-4-phosphopantothenoyl]-L-cysteine	L>R
RHEA:25177	4-methyl-2-oxopentanoate + CoA + NAD(+) = 3-methylbutanoyl-CoA + CO2 + NADH	CHEBI:17865	CHEBI:57345	4-methyl-2-oxopentanoate	3-methylbutanoyl-CoA	L>R
RHEA:25253	ATP + N-acetyl-D-mannosamine = ADP + H(+) + N-acetyl-D-mannosamine 6-phosphate	CHEBI:17122	CHEBI:58557	N-acetyl-D-mannosamine	N-acetyl-D-mannosamine 6-phosphate	L>R
RHEA:25265	2-phenylethylamine + H2O + O2 = 2-phenylacetaldehyde + H2O2 + NH4(+)	CHEBI:225237	CHEBI:16424	2-phenylethylamine	2-phenylacetaldehyde	L>R
RHEA:25269	(R)-noradrenaline + S-adenosyl-L-methionine = (R)-adrenaline + H(+) + S-adenosyl-L-homocysteine	CHEBI:72587	CHEBI:71406	(R)-noradrenaline	(R)-adrenaline	L>R
RHEA:25273	ATP + D-lysine + UDP-N-acetyl-alpha-D-muramoyl-L-alanyl-D-glutamate = ADP + H(+) + N(6)-(UDP-N-acetyl-alpha-D-muramoyl-L-alanyl-gamma-D-glutamyl)-D-lysine + phosphate	CHEBI:83900,CHEBI:32557	CHEBI:83912	UDP-N-acetyl-alpha-D-muramoyl-L-alanyl-D-glutamate,D-lysine	N(6)-(UDP-N-acetyl-alpha-D-muramoyl-L-alanyl-gamma-D-glutamyl)-D-lysine	L>R
RHEA:25286	lanosterol + 3 O2 + 3 reduced [NADPH--hemoprotein reductase] = 4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol + formate + 4 H(+) + 4 H2O + 3 oxidized [NADPH--hemoprotein reductase]	CHEBI:16521	CHEBI:17813	lanosterol	4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol	L>R
RHEA:25321	N-methylethanolamine phosphate + S-adenosyl-L-methionine = H(+) + N,N-dimethylethanolamine phosphate + S-adenosyl-L-homocysteine	CHEBI:57781	CHEBI:58641	N-methylethanolamine phosphate	N,N-dimethylethanolamine phosphate	L>R
RHEA:25420	3-hydroxybenzoyl-CoA + AH2 + 2 ATP + 2 H2O = 3-hydroxycyclohexa-1,5-diene-1-carbonyl-CoA + A + 2 ADP + 2 H(+) + 2 phosphate	CHEBI:57342	CHEBI:58801	3-hydroxybenzoyl-CoA	3-hydroxycyclohexa-1,5-diene-1-carbonyl-CoA	L>R
RHEA:25428	ATP + N-acetyl-D-hexosamine = ADP + H(+) + N-acetyl-alpha-D-hexosamine 1-phosphate	CHEBI:21601	CHEBI:138007	N-acetyl-D-hexosamine	N-acetyl-alpha-D-hexosamine 1-phosphate	L>R
RHEA:25568	ATP + beta-D-ribosylnicotinate = ADP + H(+) + nicotinate beta-D-ribonucleotide	CHEBI:58527	CHEBI:57502	beta-D-ribosylnicotinate	nicotinate beta-D-ribonucleotide	L>R
RHEA:25576	3 O2 + protoporphyrinogen IX = 3 H2O2 + protoporphyrin IX	CHEBI:57307	CHEBI:57306	protoporphyrinogen IX	protoporphyrin IX	L>R
RHEA:25593	2-oxoglutarate + H(+) + isochorismate = 5-enolpyruvoyl-6-hydroxy-2-succinyl-cyclohex-3-ene-1-carboxylate + CO2	CHEBI:29780	CHEBI:58818	isochorismate	5-enolpyruvoyl-6-hydroxy-2-succinyl-cyclohex-3-ene-1-carboxylate	L>R
RHEA:25625	H2O + histamine + O2 = H2O2 + imidazole-4-acetaldehyde + NH4(+)	CHEBI:58432	CHEBI:27398	histamine	imidazole-4-acetaldehyde	L>R
RHEA:25629	myricetin + S-adenosyl-L-methionine = H(+) + laricitrin + S-adenosyl-L-homocysteine	CHEBI:58395	CHEBI:60006	myricetin	laricitrin	L>R
RHEA:25633	laricitrin + S-adenosyl-L-methionine = H(+) + S-adenosyl-L-homocysteine + syringetin	CHEBI:60006	CHEBI:58412	laricitrin	syringetin	L>R
RHEA:25653	(2S)-2-amino-3-oxobutanoate + H(+) = aminoacetone + CO2	CHEBI:78948	CHEBI:58320	(2S)-2-amino-3-oxobutanoate	aminoacetone	L>R
RHEA:25658	(R)-pulegone + O2 + reduced [NADPH--hemoprotein reductase] = (R)-menthofuran + H(+) + 2 H2O + oxidized [NADPH--hemoprotein reductase]	CHEBI:35596	CHEBI:6750	(R)-pulegone	(R)-menthofuran	L>R
RHEA:25678	ATP + O-phospho-L-serine + tRNA(Cys) = AMP + diphosphate + O-phospho-L-seryl-tRNA(Cys)	GENERIC:9661	GENERIC:9719	tRNA(Cys)	O-phospho-L-seryl-tRNA(Cys)	L>R
RHEA:25682	L-dihomomethionine + O2 + reduced [NADPH--hemoprotein reductase] = 2 H(+) + H2O + N-hydroxy-L-dihomomethionine + oxidized [NADPH--hemoprotein reductase]	CHEBI:134632	CHEBI:134664	L-dihomomethionine	N-hydroxy-L-dihomomethionine	L>R
RHEA:25698	H(+) + N,N-dihydroxy-L-hexahomomethionine = (E)-9-(methylsulfanyl)nonanal oxime + CO2 + H2O	CHEBI:134673	CHEBI:134685	N,N-dihydroxy-L-hexahomomethionine	(E)-9-(methylsulfanyl)nonanal oxime	L>R
RHEA:25702	N-hydroxy-L-dihomomethionine + O2 + reduced [NADPH--hemoprotein reductase] = H(+) + H2O + N,N-dihydroxy-L-dihomomethionine + oxidized [NADPH--hemoprotein reductase]	CHEBI:134664	CHEBI:134665	N-hydroxy-L-dihomomethionine	N,N-dihydroxy-L-dihomomethionine	L>R
RHEA:25706	H(+) + N,N-dihydroxy-L-dihomomethionine = (E)-5-(methylsulfanyl)pentanal oxime + CO2 + H2O	CHEBI:134665	CHEBI:134682	N,N-dihydroxy-L-dihomomethionine	(E)-5-(methylsulfanyl)pentanal oxime	L>R
RHEA:25711	L-trihomomethionine + O2 + reduced [NADPH--hemoprotein reductase] = 2 H(+) + H2O + N-hydroxy-L-trihomomethionine + oxidized [NADPH--hemoprotein reductase]	CHEBI:134633	CHEBI:134666	L-trihomomethionine	N-hydroxy-L-trihomomethionine	L>R
RHEA:25715	N-hydroxy-L-trihomomethionine + O2 + reduced [NADPH--hemoprotein reductase] = H(+) + H2O + N,N-dihydroxy-L-trihomomethionine + oxidized [NADPH--hemoprotein reductase]	CHEBI:134666	CHEBI:134667	N-hydroxy-L-trihomomethionine	N,N-dihydroxy-L-trihomomethionine	L>R
RHEA:25719	H(+) + N,N-dihydroxy-L-trihomomethionine = (E)-6-(methylsulfanyl)hexanal oxime + CO2 + H2O	CHEBI:134667	CHEBI:134681	N,N-dihydroxy-L-trihomomethionine	(E)-6-(methylsulfanyl)hexanal oxime	L>R
RHEA:25723	L-tetrahomomethionine + O2 + reduced [NADPH--hemoprotein reductase] = 2 H(+) + H2O + N-hydroxy-L-tetrahomomethionine + oxidized [NADPH--hemoprotein reductase]	CHEBI:134634	CHEBI:134668	L-tetrahomomethionine	N-hydroxy-L-tetrahomomethionine	L>R
RHEA:25727	N-hydroxy-L-tetrahomomethionine + O2 + reduced [NADPH--hemoprotein reductase] = H(+) + H2O + N,N-dihydroxy-L-tetrahomomethionine + oxidized [NADPH--hemoprotein reductase]	CHEBI:134668	CHEBI:134669	N-hydroxy-L-tetrahomomethionine	N,N-dihydroxy-L-tetrahomomethionine	L>R
RHEA:25731	H(+) + N,N-dihydroxy-L-tetrahomomethionine = (E)-7-(methylsulfanyl)heptanal oxime + CO2 + H2O	CHEBI:134669	CHEBI:134683	N,N-dihydroxy-L-tetrahomomethionine	(E)-7-(methylsulfanyl)heptanal oxime	L>R
RHEA:25735	L-pentahomomethionine + O2 + reduced [NADPH--hemoprotein reductase] = 2 H(+) + H2O + N-hydroxy-L-pentahomomethionine + oxidized [NADPH--hemoprotein reductase]	CHEBI:134635	CHEBI:134670	L-pentahomomethionine	N-hydroxy-L-pentahomomethionine	L>R
RHEA:25739	N-hydroxy-L-pentahomomethionine + O2 + reduced [NADPH--hemoprotein reductase] = H(+) + H2O + N,N-dihydroxy-L-pentahomomethionine + oxidized [NADPH--hemoprotein reductase]	CHEBI:134670	CHEBI:134671	N-hydroxy-L-pentahomomethionine	N,N-dihydroxy-L-pentahomomethionine	L>R
RHEA:25743	H(+) + N,N-dihydroxy-L-pentahomomethionine = (E)-8-(methylsulfanyl)octanal oxime + CO2 + H2O	CHEBI:134671	CHEBI:134684	N,N-dihydroxy-L-pentahomomethionine	(E)-8-(methylsulfanyl)octanal oxime	L>R
RHEA:25747	L-hexahomomethionine + O2 + reduced [NADPH--hemoprotein reductase] = 2 H(+) + H2O + N-hydroxy-L-hexahomomethionine + oxidized [NADPH--hemoprotein reductase]	CHEBI:134636	CHEBI:134672	L-hexahomomethionine	N-hydroxy-L-hexahomomethionine	L>R
RHEA:25751	N-hydroxy-L-hexahomomethionine + O2 + reduced [NADPH--hemoprotein reductase] = H(+) + H2O + N,N-dihydroxy-L-hexahomomethionine + oxidized [NADPH--hemoprotein reductase]	CHEBI:134672	CHEBI:134673	N-hydroxy-L-hexahomomethionine	N,N-dihydroxy-L-hexahomomethionine	L>R
RHEA:25792	ATP + Cu(+)(in) + H2O = ADP + Cu(+)(out) + H(+) + phosphate	CHEBI:49552	CHEBI:49552	Cu(+)	Cu(+)	L>R
RHEA:25800	H2O + N(1)-acetylspermine + O2 = 3-acetamidopropanal + H2O2 + spermidine	CHEBI:58101	CHEBI:30322	N(1)-acetylspermine	3-acetamidopropanal	L>R
RHEA:25804	H2O + O2 + spermine = 3-aminopropanal + H2O2 + spermidine	CHEBI:45725	CHEBI:58374	spermine	3-aminopropanal	L>R
RHEA:25812	H2O + N(1)-acetylspermidine + O2 = 3-acetamidopropanal + H2O2 + putrescine	CHEBI:58324	CHEBI:30322	N(1)-acetylspermidine	3-acetamidopropanal	L>R
RHEA:25816	H2O + norspermine + O2 = 3-aminopropanal + H2O2 + norspermidine	CHEBI:58704	CHEBI:57920,CHEBI:58374	norspermine	norspermidine,3-aminopropanal	L>R
RHEA:25824	H2O + O2 + spermine = H2O2 + N-(3-aminopropyl)-4-aminobutanal + propane-1,3-diamine	CHEBI:45725	CHEBI:58869	spermine	N-(3-aminopropyl)-4-aminobutanal	L>R
RHEA:25852	2 [Fe(II)-cytochrome b5] + an 11,12-saturated fatty acyl-CoA + 2 H(+) + O2 = 2 [Fe(III)-cytochrome b5] + an (11Z)-Delta(11)-fatty acyl-CoA + 2 H2O	CHEBI:84948	CHEBI:84947	an 11,12-saturated fatty acyl-CoA	an (11Z)-Delta(11)-fatty acyl-CoA	L>R
RHEA:25864	H2O + N(1)-acetylspermidine + O2 = 4-acetamidobutanal + H2O2 + propane-1,3-diamine	CHEBI:58324	CHEBI:7386	N(1)-acetylspermidine	4-acetamidobutanal	L>R
RHEA:25868	H2O + N(1),N(12)-diacetylspermine + O2 = 3-acetamidopropanal + H2O2 + N(1)-acetylspermidine	CHEBI:58550	CHEBI:30322,CHEBI:58324	N(1),N(12)-diacetylspermine	3-acetamidopropanal,N(1)-acetylspermidine	L>R
RHEA:25908	an alditol + O2 = an aldose + H2O2	POLYMER:9555	POLYMER:9554	an alditol	an aldose	L>R
RHEA:25972	H2O + N(8)-acetylspermidine + O2 = 4-acetamidobutanal + H2O2 + propane-1,3-diamine	CHEBI:58535	CHEBI:7386	N(8)-acetylspermidine	4-acetamidobutanal	L>R
RHEA:25976	(+)-epi-isozizaene + H(+) + NADPH + O2 = (5S)-albaflavenol + H2O + NADP(+)	CHEBI:51458	CHEBI:51480	(+)-epi-isozizaene	(5S)-albaflavenol	L>R
RHEA:25980	(5S)-albaflavenol + H(+) + NADPH + O2 = albaflavenone + 2 H2O + NADP(+)	CHEBI:51480	CHEBI:51460	(5S)-albaflavenol	albaflavenone	L>R
RHEA:25984	(+)-epi-isozizaene + H(+) + NADPH + O2 = (5R)-albaflavenol + H2O + NADP(+)	CHEBI:51458	CHEBI:51479	(+)-epi-isozizaene	(5R)-albaflavenol	L>R
RHEA:25988	(5R)-albaflavenol + H(+) + NADPH + O2 = albaflavenone + 2 H2O + NADP(+)	CHEBI:51479	CHEBI:51460	(5R)-albaflavenol	albaflavenone	L>R
RHEA:25996	H2O + N(1)-acetylspermine + O2 = H2O2 + N-(3-acetamidopropyl)-4-aminobutanal + propane-1,3-diamine	CHEBI:58101	CHEBI:58858	N(1)-acetylspermine	N-(3-acetamidopropyl)-4-aminobutanal	L>R
RHEA:26023	8'-apo-beta-carotenol + O2 = (3E,5E)-7-hydroxy-6-methylhepta-3,5-dienal + 14'-apo-beta-carotenal	CHEBI:18092	CHEBI:17457,CHEBI:51922	8'-apo-beta-carotenol	14'-apo-beta-carotenal,(3E,5E)-7-hydroxy-6-methylhepta-3,5-dienal	L>R
RHEA:26027	H2O + N(1)-acetylspermidine + O2 = 3-aminopropanal + H2O2 + N-acetylputrescine	CHEBI:58324	CHEBI:58263,CHEBI:58374	N(1)-acetylspermidine	N-acetylputrescine,3-aminopropanal	L>R
RHEA:26031	2 flaviolin + H(+) + O2 + 2 reduced [2Fe-2S]-[ferredoxin] = 3,3'-biflaviolin + 2 H2O + 2 oxidized [2Fe-2S]-[ferredoxin]	CHEBI:58696	CHEBI:77877	flaviolin	3,3'-biflaviolin	L>R
RHEA:26035	2 flaviolin + H(+) + O2 + 2 reduced [2Fe-2S]-[ferredoxin] = 3,8'-biflaviolin + 2 H2O + 2 oxidized [2Fe-2S]-[ferredoxin]	CHEBI:58696	CHEBI:77840	flaviolin	3,8'-biflaviolin	L>R
RHEA:26047	(6aS,11aS)-2-dimethylallyl-3,6a,9-trihydroxypterocarpan + O2 + reduced [NADPH--hemoprotein reductase] = glyceollin II + H(+) + 2 H2O + oxidized [NADPH--hemoprotein reductase]	CHEBI:50118	CHEBI:52127	(6aS,11aS)-2-dimethylallyl-3,6a,9-trihydroxypterocarpan	glyceollin II	L>R
RHEA:26051	(6aS,11aS)-2-dimethylallyl-3,6a,9-trihydroxypterocarpan + O2 + reduced [NADPH--hemoprotein reductase] = glyceollin III + H(+) + 2 H2O + oxidized [NADPH--hemoprotein reductase]	CHEBI:50118	CHEBI:52086	(6aS,11aS)-2-dimethylallyl-3,6a,9-trihydroxypterocarpan	glyceollin III	L>R
RHEA:26064	ATP + hygromycin B = 4-O-phosphohygromycin B + ADP + H(+)	CHEBI:57971	CHEBI:59917	hygromycin B	4-O-phosphohygromycin B	L>R
RHEA:26085	(4S)-limonene + H(+) + NADPH + O2 = H2O + limonene 1,2-epoxide + NADP(+)	CHEBI:15383	CHEBI:16431	(4S)-limonene	limonene 1,2-epoxide	L>R
RHEA:26089	(4S)-limonene + H(+) + NADH + O2 = H2O + limonene 1,2-epoxide + NAD(+)	CHEBI:15383	CHEBI:16431	(4S)-limonene	limonene 1,2-epoxide	L>R
RHEA:26093	(4R)-limonene + H(+) + NADH + O2 = H2O + limonene 1,2-epoxide + NAD(+)	CHEBI:15382	CHEBI:16431	(4R)-limonene	limonene 1,2-epoxide	L>R
RHEA:26097	(4R)-limonene + H(+) + NADPH + O2 = H2O + limonene 1,2-epoxide + NADP(+)	CHEBI:15382	CHEBI:16431	(4R)-limonene	limonene 1,2-epoxide	L>R
RHEA:26164	AH2 + echinenone + O2 = 4'-hydroxyechinenone + A + H2O	CHEBI:4746	CHEBI:140610	echinenone	4'-hydroxyechinenone	L>R
RHEA:26176	1D-myo-inositol 2-amino-2-deoxy-alpha-D-glucopyranoside + ATP + L-cysteine = 1D-myo-inositol 2-(L-cysteinylamino)-2-deoxy-alpha-D-glucopyranoside + AMP + diphosphate + H(+)	CHEBI:58886	CHEBI:58887	1D-myo-inositol 2-amino-2-deoxy-alpha-D-glucopyranoside	1D-myo-inositol 2-(L-cysteinylamino)-2-deoxy-alpha-D-glucopyranoside	L>R
RHEA:26205	4-nitrophenol + H(+) + NADPH + O2 = 4-nitrocatechol + H2O + NADP(+)	CHEBI:57917	CHEBI:57730	4-nitrophenol	4-nitrocatechol	L>R
RHEA:26217	abieta-7,13-diene + O2 + reduced [NADPH--hemoprotein reductase] = abieta-7,13-dien-18-ol + H(+) + H2O + oxidized [NADPH--hemoprotein reductase]	CHEBI:30232	CHEBI:29510	abieta-7,13-diene	abieta-7,13-dien-18-ol	L>R
RHEA:26221	abieta-7,13-dien-18-ol + 2 O2 + 2 reduced [NADPH--hemoprotein reductase] = abieta-7,13-dien-18-oate + 3 H(+) + 3 H2O + 2 oxidized [NADPH--hemoprotein reductase]	CHEBI:29510	CHEBI:35680	abieta-7,13-dien-18-ol	abieta-7,13-dien-18-oate	L>R
RHEA:26233	(2E,6E,10E)-geranylgeraniol + O2 + reduced [NADPH--hemoprotein reductase] = H(+) + H2O + oxidized [NADPH--hemoprotein reductase] + plaunotol	CHEBI:46762	CHEBI:32023	(2E,6E,10E)-geranylgeraniol	plaunotol	L>R
RHEA:26249	H(+) + levopimaradienol + NADPH + O2 = 2 H2O + levopimaradienal + NADP(+)	CHEBI:52482	CHEBI:52483	levopimaradienol	levopimaradienal	L>R
RHEA:26253	H(+) + isopimara-7,15-dienol + NADPH + O2 = 2 H2O + isopimara-7,15-dienal + NADP(+)	CHEBI:52484	CHEBI:52485	isopimara-7,15-dienol	isopimara-7,15-dienal	L>R
RHEA:26257	dehydroabietadienol + H(+) + NADPH + O2 = dehydroabietadienal + 2 H2O + NADP(+)	CHEBI:52486	CHEBI:52487	dehydroabietadienol	dehydroabietadienal	L>R
RHEA:26273	Co-precorrin-3 + S-adenosyl-L-methionine = Co-precorrin-4 + S-adenosyl-L-homocysteine	CHEBI:60060	CHEBI:60061	Co-precorrin-3	Co-precorrin-4	L>R
RHEA:26277	Co-precorrin-4 + S-adenosyl-L-methionine = Co-precorrin-5A + H(+) + S-adenosyl-L-homocysteine	CHEBI:60061	CHEBI:60062	Co-precorrin-4	Co-precorrin-5A	L>R
RHEA:26285	Co-precorrin-5B + S-adenosyl-L-methionine = Co-precorrin-6A + S-adenosyl-L-homocysteine	CHEBI:60063	CHEBI:60064	Co-precorrin-5B	Co-precorrin-6A	L>R
RHEA:26289	2 ATP + cob(II)yrinate + 2 H2O + 2 L-glutamine = 2 ADP + cob(II)yrinate a,c diamide + 2 H(+) + 2 L-glutamate + 2 phosphate	CHEBI:58894	CHEBI:58537	cob(II)yrinate	cob(II)yrinate a,c diamide	L>R
RHEA:26293	(1'S,5'S)-averufin + NADPH + O2 = 1'-hydroxyversicolorone + H2O + NADP(+)	CHEBI:71537	CHEBI:77907	(1'S,5'S)-averufin	1'-hydroxyversicolorone	L>R
